Action,Bytes,Application,Bytes_Received,Bytes_Sent,Category,Destination_IP,Description,Destination_Port,Destination_User,Destination_Zone,Direction,Elapsed_Time,Event_ID,NAT_Destination_IP,NAT_Destination_Port,NAT_Source_IP,NAT_Source_Port,Packets,Protocol,Serial_Number,Session_ID,Source_IP,Source_Port,Source_User,Source_Zone,System
allow,188,snmp,188,188,any,66.153.203.144,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,104083,172.24.10.103,2076,,CoreEth1-2_Zone,
allow,188,snmp,188,188,any,66.153.203.144,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,72638,172.24.10.103,2077,,CoreEth1-2_Zone,
allow,1053,rtmpt,1053,1053,unknown,172.17.1.250,,8080,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,12,tcp,0003C102241,63291,172.24.16.203,4977,,CoreEth1-2_Zone,
allow,6683,ms-ds-smb,6683,6683,any,172.21.1.213,,445,,VPlant-ITConn,,10,,0.0.0.0,0,0.0.0.0,0,31,tcp,0003C102241,90314,172.21.32.186,3520,,VPlant-Building,
allow,200,snmp,200,200,any,66.153.203.143,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,97739,172.24.10.103,2078,,CoreEth1-2_Zone,
allow,182,snmp,182,182,any,66.153.203.143,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,123870,172.24.10.103,2079,,CoreEth1-2_Zone,
allow,190,snmp,190,190,any,66.153.203.143,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,109695,172.24.10.103,2069,,CoreEth1-2_Zone,
allow,202,snmp,202,202,any,66.153.203.144,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,103257,172.24.10.103,2090,,CoreEth1-2_Zone,
allow,181,snmp,181,181,any,66.153.203.142,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,97561,172.24.10.103,2085,,CoreEth1-2_Zone,
allow,183,snmp,183,183,any,66.153.203.144,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,92214,172.24.10.103,2086,,CoreEth1-2_Zone,
allow,182,snmp,182,182,any,66.153.203.144,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,77946,172.24.10.103,2087,,CoreEth1-2_Zone,
allow,182,snmp,182,182,any,66.153.203.143,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,102044,172.24.10.103,2089,,CoreEth1-2_Zone,
allow,182,snmp,182,182,any,66.153.203.142,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,90488,172.24.10.103,2084,,CoreEth1-2_Zone,
allow,182,snmp,182,182,any,66.153.203.144,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,106763,172.24.10.103,2094,,CoreEth1-2_Zone,
allow,183,snmp,183,183,any,66.153.203.144,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,108289,172.24.10.103,2099,,CoreEth1-2_Zone,
allow,188,snmp,188,188,any,66.153.203.144,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,108476,172.24.10.103,2102,,CoreEth1-2_Zone,
allow,200,snmp,200,200,any,66.153.203.144,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,107705,172.24.10.103,2093,,CoreEth1-2_Zone,
allow,184,snmp,184,184,any,66.153.203.143,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,108797,172.24.10.103,2097,,CoreEth1-2_Zone,
allow,273,dns,273,273,any,172.21.1.211,,53,,VPlant-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,102190,172.21.31.129,52946,,VPlant-Building,
allow,188,snmp,188,188,any,66.153.203.143,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,73474,172.24.10.103,2100,,CoreEth1-2_Zone,
allow,181,snmp,181,181,any,66.153.203.142,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,91272,172.24.10.103,2103,,CoreEth1-2_Zone,
allow,276,dns,276,276,any,172.21.1.211,,53,,VPlant-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,105301,172.21.31.129,58546,,VPlant-Building,
allow,202,snmp,202,202,any,66.153.203.144,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,105714,172.24.10.103,2092,,CoreEth1-2_Zone,
allow,202,snmp,202,202,any,66.153.203.142,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,86348,172.24.10.103,2106,,CoreEth1-2_Zone,
allow,190,snmp,190,190,any,66.153.203.143,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,99276,172.24.10.103,2108,,CoreEth1-2_Zone,
allow,202,snmp,202,202,any,66.153.203.144,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,99640,172.24.10.103,2110,,CoreEth1-2_Zone,
allow,190,snmp,190,190,any,66.153.203.144,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,109161,172.24.10.103,2111,,CoreEth1-2_Zone,
allow,200,snmp,200,200,any,66.153.203.144,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,101330,172.24.10.103,2115,,CoreEth1-2_Zone,
allow,182,snmp,182,182,any,66.153.203.143,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,84068,172.24.10.103,1969,,CoreEth1-2_Zone,
allow,182,snmp,182,182,any,66.153.203.144,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,94909,172.24.10.103,1972,,CoreEth1-2_Zone,
allow,188,snmp,188,188,any,66.153.203.143,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,98197,172.24.10.103,1959,,CoreEth1-2_Zone,
allow,189,snmp,189,189,any,66.153.203.144,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,100237,172.24.10.103,1960,,CoreEth1-2_Zone,
allow,182,snmp,182,182,any,66.153.203.142,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,90255,172.24.10.103,1961,,CoreEth1-2_Zone,
allow,181,snmp,181,181,any,66.153.203.143,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,110929,172.24.10.103,1962,,CoreEth1-2_Zone,
allow,183,snmp,183,183,any,66.153.203.144,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,99111,172.24.10.103,1963,,CoreEth1-2_Zone,
allow,182,snmp,182,182,any,66.153.203.143,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,90551,172.24.10.103,1964,,CoreEth1-2_Zone,
allow,179,snmp,179,179,any,66.153.203.143,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,99523,172.24.10.103,1975,,CoreEth1-2_Zone,
allow,202,snmp,202,202,any,66.153.203.142,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,102472,172.24.10.103,1978,,CoreEth1-2_Zone,
allow,182,snmp,182,182,any,66.153.203.144,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,104338,172.24.10.103,1982,,CoreEth1-2_Zone,
allow,190,snmp,190,190,any,66.153.203.142,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,109496,172.24.10.103,1968,,CoreEth1-2_Zone,
allow,179,snmp,179,179,any,66.153.203.142,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,97790,172.24.10.103,1967,,CoreEth1-2_Zone,
allow,182,snmp,182,182,any,66.153.203.144,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,78776,172.24.10.103,1970,,CoreEth1-2_Zone,
allow,202,snmp,202,202,any,66.153.203.142,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,30711,172.24.10.103,1971,,CoreEth1-2_Zone,
allow,190,snmp,190,190,any,66.153.203.143,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,100082,172.24.10.103,1957,,CoreEth1-2_Zone,
allow,182,snmp,182,182,any,66.153.203.144,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,86000,172.24.10.103,1973,,CoreEth1-2_Zone,
allow,182,snmp,182,182,any,66.153.203.143,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,96847,172.24.10.103,1974,,CoreEth1-2_Zone,
allow,191,snmp,191,191,any,66.153.203.144,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,88152,172.24.10.103,1976,,CoreEth1-2_Zone,
allow,191,snmp,191,191,any,66.153.203.142,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,111970,172.24.10.103,1965,,CoreEth1-2_Zone,
allow,188,snmp,188,188,any,66.153.203.144,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,104668,172.24.10.103,1981,,CoreEth1-2_Zone,
allow,191,snmp,191,191,any,66.153.203.144,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,95540,172.24.10.103,1979,,CoreEth1-2_Zone,
allow,182,snmp,182,182,any,66.153.203.143,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,96793,172.24.10.103,1980,,CoreEth1-2_Zone,
allow,181,snmp,181,181,any,66.153.203.174,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,99534,172.24.10.103,1966,,CoreEth1-2_Zone,
allow,182,snmp,182,182,any,66.153.203.143,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,101649,172.24.10.103,1983,,CoreEth1-2_Zone,
allow,181,snmp,181,181,any,66.153.203.143,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,81602,172.24.10.103,1984,,CoreEth1-2_Zone,
allow,200,snmp,200,200,any,66.153.203.142,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,94701,172.24.10.103,1985,,CoreEth1-2_Zone,
allow,191,snmp,191,191,any,66.153.203.144,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,99272,172.24.10.103,1986,,CoreEth1-2_Zone,
allow,184,snmp,184,184,any,66.153.203.143,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,95351,172.24.10.103,1995,,CoreEth1-2_Zone,
allow,182,snmp,182,182,any,66.153.203.142,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,83376,172.24.10.103,1988,,CoreEth1-2_Zone,
allow,182,snmp,182,182,any,66.153.203.144,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,107241,172.24.10.103,1989,,CoreEth1-2_Zone,
allow,200,snmp,200,200,any,66.153.203.142,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,93238,172.24.10.103,1990,,CoreEth1-2_Zone,
allow,184,snmp,184,184,any,66.153.203.142,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,98466,172.24.10.103,1991,,CoreEth1-2_Zone,
allow,181,snmp,181,181,any,66.153.203.143,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,95371,172.24.10.103,2003,,CoreEth1-2_Zone,
allow,179,snmp,179,179,any,66.153.203.144,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,72425,172.24.10.103,1992,,CoreEth1-2_Zone,
allow,182,snmp,182,182,any,66.153.203.144,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,78923,172.24.10.103,2006,,CoreEth1-2_Zone,
allow,182,snmp,182,182,any,66.153.203.144,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,103299,172.24.10.103,1987,,CoreEth1-2_Zone,
allow,189,snmp,189,189,any,66.153.203.144,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,30125,172.24.10.103,1994,,CoreEth1-2_Zone,
allow,182,snmp,182,182,any,66.153.203.143,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,100364,172.24.10.103,1996,,CoreEth1-2_Zone,
allow,183,snmp,183,183,any,66.153.203.144,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,87434,172.24.10.103,1997,,CoreEth1-2_Zone,
allow,181,snmp,181,181,any,66.153.203.174,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,43544,172.24.10.103,1998,,CoreEth1-2_Zone,
allow,183,snmp,183,183,any,66.153.203.144,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,89454,172.24.10.103,1999,,CoreEth1-2_Zone,
allow,183,snmp,183,183,any,66.153.203.142,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,84026,172.24.10.103,2000,,CoreEth1-2_Zone,
allow,183,snmp,183,183,any,66.153.203.144,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,95555,172.24.10.103,2018,,CoreEth1-2_Zone,
allow,182,snmp,182,182,any,66.153.203.143,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,96027,172.24.10.103,2001,,CoreEth1-2_Zone,
allow,190,snmp,190,190,any,66.153.203.142,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,97260,172.24.10.103,2002,,CoreEth1-2_Zone,
allow,190,snmp,190,190,any,66.153.203.143,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,79820,172.24.10.103,2004,,CoreEth1-2_Zone,
allow,191,snmp,191,191,any,66.153.203.142,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,69148,172.24.10.103,2005,,CoreEth1-2_Zone,
allow,190,snmp,190,190,any,66.153.203.142,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,66702,172.24.10.103,2007,,CoreEth1-2_Zone,
allow,191,snmp,191,191,any,66.153.203.143,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,92392,172.24.10.103,1993,,CoreEth1-2_Zone,
allow,190,snmp,190,190,any,66.153.203.142,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,104427,172.24.10.103,2008,,CoreEth1-2_Zone,
allow,183,snmp,183,183,any,66.153.203.142,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,89149,172.24.10.103,2022,,CoreEth1-2_Zone,
allow,182,snmp,182,182,any,66.153.203.144,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,80778,172.24.10.103,2009,,CoreEth1-2_Zone,
allow,188,snmp,188,188,any,66.153.203.144,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,93305,172.24.10.103,2011,,CoreEth1-2_Zone,
allow,182,snmp,182,182,any,66.153.203.144,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,92824,172.24.10.103,2012,,CoreEth1-2_Zone,
allow,183,snmp,183,183,any,66.153.203.144,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,86552,172.24.10.103,2013,,CoreEth1-2_Zone,
allow,188,snmp,188,188,any,66.153.203.144,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,98642,172.24.10.103,2016,,CoreEth1-2_Zone,
allow,188,snmp,188,188,any,66.153.203.143,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,92274,172.24.10.103,2019,,CoreEth1-2_Zone,
allow,191,snmp,191,191,any,66.153.203.144,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,88478,172.24.10.103,2025,,CoreEth1-2_Zone,
allow,182,snmp,182,182,any,66.153.203.143,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,75577,172.24.10.103,2024,,CoreEth1-2_Zone,
allow,183,snmp,183,183,any,66.153.203.143,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,82836,172.24.10.103,2026,,CoreEth1-2_Zone,
allow,182,snmp,182,182,any,66.153.203.144,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,89138,172.24.10.103,2027,,CoreEth1-2_Zone,
allow,181,snmp,181,181,any,66.153.203.144,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,58731,172.24.10.103,2028,,CoreEth1-2_Zone,
allow,181,snmp,181,181,any,10.133.193.50,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,24585,192.168.76.162,1067,,CoreEth1-2_Zone,
allow,182,snmp,182,182,any,66.153.203.142,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,98755,172.24.10.103,2029,,CoreEth1-2_Zone,
allow,184,snmp,184,184,any,66.153.203.142,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,119760,172.24.10.103,2030,,CoreEth1-2_Zone,
allow,182,snmp,182,182,any,66.153.203.143,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,97905,172.24.10.103,1894,,CoreEth1-2_Zone,
allow,182,snmp,182,182,any,66.153.203.144,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,68433,172.24.10.103,1895,,CoreEth1-2_Zone,
allow,182,snmp,182,182,any,66.153.203.143,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,92772,172.24.10.103,1896,,CoreEth1-2_Zone,
allow,182,snmp,182,182,any,66.153.203.174,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,257028,172.24.10.103,1897,,CoreEth1-2_Zone,
allow,181,snmp,181,181,any,66.153.203.175,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,99267,172.24.10.103,1898,,CoreEth1-2_Zone,
allow,183,snmp,183,183,any,66.153.203.142,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,85447,172.24.10.103,1899,,CoreEth1-2_Zone,
allow,183,snmp,183,183,any,66.153.203.143,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,80017,172.24.10.103,1900,,CoreEth1-2_Zone,
allow,181,snmp,181,181,any,66.153.203.168,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,83585,172.24.10.103,1902,,CoreEth1-2_Zone,
allow,180,snmp,180,180,any,66.153.203.175,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,84980,172.24.10.103,1903,,CoreEth1-2_Zone,
allow,182,snmp,182,182,any,66.153.203.144,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,82901,172.24.10.103,1904,,CoreEth1-2_Zone,
allow,181,snmp,181,181,any,66.153.203.168,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,96125,172.24.10.103,1905,,CoreEth1-2_Zone,
allow,191,snmp,191,191,any,66.153.203.144,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,91923,172.24.10.103,1906,,CoreEth1-2_Zone,
allow,188,snmp,188,188,any,66.153.203.142,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,98493,172.24.10.103,1908,,CoreEth1-2_Zone,
allow,182,snmp,182,182,any,66.153.203.143,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,98567,172.24.10.103,1910,,CoreEth1-2_Zone,
allow,191,snmp,191,191,any,66.153.203.143,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,96982,172.24.10.103,1909,,CoreEth1-2_Zone,
allow,181,snmp,181,181,any,66.153.203.110,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,99028,172.24.10.103,1911,,CoreEth1-2_Zone,
allow,183,snmp,183,183,any,66.153.203.142,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,84884,172.24.10.103,1912,,CoreEth1-2_Zone,
allow,182,snmp,182,182,any,66.153.203.142,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,81332,172.24.10.103,1913,,CoreEth1-2_Zone,
allow,182,snmp,182,182,any,66.153.203.143,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,82136,172.24.10.103,1914,,CoreEth1-2_Zone,
allow,189,snmp,189,189,any,66.153.203.144,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,22526,172.24.10.103,1915,,CoreEth1-2_Zone,
allow,24904,ldap,24904,24904,any,172.21.1.213,,389,,VAdmin-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,39,tcp,0003C102241,17245,172.21.23.120,3189,,VAdmin-Building,
allow,9415,ms-ds-smb,9415,9415,any,172.21.1.212,,445,,VAdmin-ITConn,,11,,0.0.0.0,0,0.0.0.0,0,40,tcp,0003C102241,100305,172.21.23.108,1777,,VAdmin-Building,
allow,3165,ldap,3165,3165,any,172.21.1.213,,389,,VAdmin-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,15,tcp,0003C102241,96683,172.21.23.120,3191,,VAdmin-Building,
allow,191,snmp,191,191,any,66.153.203.143,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,92431,172.24.10.103,1916,,CoreEth1-2_Zone,
allow,191,snmp,191,191,any,66.153.203.142,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,69582,172.24.10.103,1917,,CoreEth1-2_Zone,
allow,273,dns,273,273,any,172.21.1.211,,53,,VPlant-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,87016,172.21.31.129,60789,,VPlant-Building,
allow,182,snmp,182,182,any,66.153.203.142,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,84169,172.24.10.103,1928,,CoreEth1-2_Zone,
allow,183,snmp,183,183,any,66.153.203.174,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,77664,172.24.10.103,1919,,CoreEth1-2_Zone,
allow,276,dns,276,276,any,172.21.1.211,,53,,VPlant-ITConn,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,98103,172.21.31.129,55246,,VPlant-Building,
allow,182,snmp,182,182,any,66.153.203.142,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,70109,172.24.10.103,1920,,CoreEth1-2_Zone,
allow,181,snmp,181,181,any,66.153.203.175,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,87950,172.24.10.103,1921,,CoreEth1-2_Zone,
allow,183,snmp,183,183,any,66.153.203.143,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,96116,172.24.10.103,1922,,CoreEth1-2_Zone,
allow,191,snmp,191,191,any,66.153.203.143,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,81785,172.24.10.103,1923,,CoreEth1-2_Zone,
allow,189,snmp,189,189,any,66.153.203.144,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,94831,172.24.10.103,1924,,CoreEth1-2_Zone,
allow,191,snmp,191,191,any,66.153.203.144,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,87784,172.24.10.103,1925,,CoreEth1-2_Zone,
allow,181,snmp,181,181,any,66.153.203.168,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,80658,172.24.10.103,1926,,CoreEth1-2_Zone,
allow,179,snmp,179,179,any,66.153.203.142,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,87480,172.24.10.103,1927,,CoreEth1-2_Zone,
allow,182,snmp,182,182,any,66.153.203.143,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,85770,172.24.10.103,1929,,CoreEth1-2_Zone,
allow,191,snmp,191,191,any,66.153.203.144,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,77229,172.24.10.103,1918,,CoreEth1-2_Zone,
allow,188,snmp,188,188,any,66.153.203.143,,161,,FWeth1-2_Zone,,0,,0.0.0.0,0,0.0.0.0,0,2,udp,0003C102241,100851,172.24.10.103,1930,,CoreEth1-2_Zone,
