correlationId,description,dhcid,dhcp_csv_parser,eventId,dnsRegError,Logfile/Deployment,ipAddress,hostname,macAddress,qResult,region,relayAgentInformation,vnedorClassASCII
,DNS Update Request,,true,30,0,dhcp.log,10.253.34.22,C-5G2ZTL1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.102.42.31,C-GNHC091.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.202.34.104,TNO-H8FDVW1.thorncliffe.org,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.238.34.17,C-630CX81.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.248.82.18,C-24TPGH1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.222.2.190,C-FK6QDG1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.101.66.35,D-8GP8HB1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.101.66.57,D-9LBWB91.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.192.114.34,C-CBRFCF1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.194.50.10,C-3GH3HB1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.209.2.39,C-9Z9KJN1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.80.202.26,C-2UA4450LMS.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.102.42.31,C-GNHC091.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.192.114.34,C-CBRFCF1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.204.34.56,C-7NC0N81.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.205.18.27,C-6H7JF91.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.21.210.22,C-21NDCF1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.220.98.1,C-BQ5GJL1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.234.19.16,C-D2F9XB1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.245.18.8,C-9L3QBK1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.101.114.33,C-5GWB1L1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.192.114.34,C-CBRFCF1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.192.114.34,C-CBRFCF1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.228.2.188,S-7X2VQF1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.228.2.188,S-7X2VQF1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.229.2.106,C-F507HF1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.230.2.20,C-4LYB0F1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.232.2.30,C-7YXSHQ1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.249.130.23,C-D69SXH1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.249.130.23,C-D69SXH1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.249.130.23,C-D69SXH1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.103.98.78,C-7KZDZF1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.202.114.13,C-5WY4DC1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.216.34.12,C-7R2KRB1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.220.2.95,C-5MJTVR1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.242.66.7,38CXVN1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.248.82.18,C-24TPGH1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.218.2.204,C-CQL6KN1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.244.130.53,C-9L1TZ4J.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.41.2.5,LOCTDSB-6DNF0PP.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.41.2.5,TDSB-LOC.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.70.18.23,C-G54KRB1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,192.168.151.50,KM6A96D5.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.194.2.249,C-CZJVGC1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.21.98.11,C-JNY2FP1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.221.2.34,C-9P1TXQ1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.228.2.189,C-3H6VKM1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.243.146.127,C-2UA5191M01.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.80.202.26,C-2UA4450LMS.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.196.98.10,C-DYCV6B1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.202.2.65,C-F0YBTF1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.202.35.83,C-4KLS0G1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.102.42.4,C-87Q3X4J.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.194.82.51,C-36G9QH1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.197.130.23,C-8QJ56L1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.215.2.25,C-G4507C1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.22.2.2,C-CGJ7D91.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.220.98.19,C-1JKCDQ1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.230.2.20,C-4LYB0F1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.249.2.166,C-DBNPBM1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.40.115.70,C-22CBFQ1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.41.2.5,LOCTDSB-6DNF0PP.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.101.98.48,C-FRZ4DC1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.2.106.10,C-BG228J1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.202.35.210,C-9LPYPC1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.214.82.6,B0PH9P1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.227.57.63,C-15VBXH1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.244.130.32,C-F7XLZL1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.192.114.34,C-CBRFCF1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.206.34.26,C-2NP90F1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.245.18.8,C-9L3QBK1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.194.82.51,C-36G9QH1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.215.2.42,C-76F54G1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.197.18.51,C-H9B2531.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.202.34.86,C-2RHVXB1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.206.34.26,C-2NP90F1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.63.42.43,C-D6DQCC1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.192.114.34,C-CBRFCF1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.202.2.96,C-445J0F1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.202.35.202,C-51DQLL1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.202.35.87,C-2CV1HF1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.207.105.233,C-7Z1KZV1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.214.2.246,C-99Y41D1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.218.50.150,C-8B6FBP1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.240.2.78,3K7LG21.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.249.130.23,C-D69SXH1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.202.36.14,C-FRKJK91.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.240.66.22,C-99B6QN1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.240.66.22,C-99B6QN1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.0.45.52,C-JZPL0R1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.0.45.52,C-JZPL0R1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.103.98.13,C-CNU11623S7.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.228.2.189,C-3H6VKM1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.101.218.44,C-CT3W6B1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.252.66.25,C-8LHFCF1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.20.178.20,C-C46YHB1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.205.2.39,C-2J52Y4J.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.206.34.11,C-JZTJ6B1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.218.2.152,C-3SGM15J.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.229.2.106,C-F507HF1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.206.34.26,C-2NP90F1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.202.2.151,C-9M46GJ1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.214.3.112,C-C4G6LB1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.242.146.23,C-JM51991.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,172.17.91.57,L-5CG50928G4.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.20.178.20,C-C46YHB1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.205.18.28,C-FYGR6G1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.240.114.126,6yxpnci.,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.243.89.45,C-75FMLL1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.103.173.53,C-J2V36L1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.192.2.155,C-F1FSMF1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.206.34.26,C-2NP90F1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.215.66.0,C-CC3115J.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.228.18.15,C-H2ZTJ21.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.252.66.25,C-8LHFCF1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.103.98.13,C-CNU11623S7.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.192.2.155,C-F1FSMF1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.194.2.218,C-BPX5FN1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.205.18.28,C-FYGR6G1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.211.50.52,S-JGWGVL1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.212.50.28,6RL3KC1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.215.2.42,C-76F54G1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.222.18.9,C-9Y5GGX1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.237.2.95,C-CKRN1J1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.243.153.183,C-74PJ0F1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.1.50.46,C-C2SJ6B1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.194.2.245,C-H7HTJM1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.215.66.0,C-CC3115J.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.218.50.146,C-BXLCLM1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.242.98.40,C-JKV5Y4J.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.252.66.21,C-FRP46J1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.206.34.24,C-5G8BMJ1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.209.50.231,C-526MJN1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.227.50.4,C-J7XPRL1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.231.34.65,C-JR56ZD1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.234.2.70,C-5N0X391.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.3.114.14,C-3NMDCF1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.3.114.14,C-3NMDCF1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.222.2.190,C-FK6QDG1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.63.114.121,C-6GHSC51.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.70.18.66,C-B24KRB1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.211.50.52,S-JGWGVL1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.218.2.152,C-3SGM15J.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.235.51.160,C-3BY41D1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.243.146.238,C-45L22F1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.249.2.167,C-7CF5JJ1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,192.168.151.50,KM6A96D5.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.100.106.23,C-2UA4450LP8.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.20.178.20,C-C46YHB1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.241.114.11,C-G7Y18J1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.222.2.80,C-5TTNXC1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.242.34.5,C-9P4XXQ1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.249.130.94,C-HHBGBC1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.102.58.76,C-3DWDFC1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.202.35.78,C-19H3VG1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.205.130.12,4GG3BC1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.205.18.28,C-FYGR6G1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.214.18.27,C-7YNGNH1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.214.18.27,C-7YNGNH1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.231.2.77,C-3HB5BC1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.3.114.14,C-3NMDCF1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.80.162.45,C-1SXF7C1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.100.13.7,C-5D0YC91.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.22.50.55,C-C24JCF1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.22.50.55,C-C24JCF1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.220.2.183,C-1WPK8P1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.1.202.13,C-HHW75D1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.1.202.19,C-27W75D1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.100.10.30,C-9YF9LK1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.192.2.155,C-F1FSMF1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.194.130.60,C-GSB8XF1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.231.34.191,C-MXL5341QGQ.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.237.2.178,C-3YHXSK1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.241.66.37,C-64ZHMB1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.3.210.12,S-BY226F1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.3.210.12,S-BY226F1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.60.82.34,C-J6ZTXB1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.80.202.23,C-C688DG1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.100.106.23,C-2UA4450LP8.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.193.98.31,C-16Z2BC1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.194.130.60,C-GSB8XF1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.198.2.118,C-H9BR52S.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.227.18.106,C-1KCYR81.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.100.130.11,C-HVMYXG1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.202.34.87,C-CX4S9B1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.202.35.221,C-BVTN631.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.203.130.88,C-DCW1ZQ1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.209.50.92,C-7SKWFQ1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.216.114.87,C-4Q96JC1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.216.2.107,C-7C8MBK1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.220.2.237,C-5MJMVR1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.225.2.125,C-C3Z18J1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.229.114.34,C-2SVTXB1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.240.2.170,C-D4FDMF1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.240.2.170,C-D4FDMF1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.249.130.162,C-8HVGKH1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.69.42.80,C-1DZZMG1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.81.106.22,C-2SH3PB1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.103.173.104,C-F509BN1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.202.34.112,C-6PW3X81.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.212.2.139,C-G2G5CP1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.221.18.60,SL-5CG447298L.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.231.34.191,C-MXL5341QGQ.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.254.2.17,C-D5Z91R1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.40.66.27,C-622QJ91.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.60.82.80,C-32XBYB1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.69.42.155,C-B4DXTG1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,192.168.148.31,C-6MFP6G1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.102.138.25,C-FX9S7J1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.194.2.152,C-9VS61L1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.194.50.17,C-3WX1Y4J.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.22.50.55,C-C24JCF1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.226.2.22,C-FF70X81.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.229.130.247,C-60ND1L1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.244.50.107,C-DM3TSK1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.81.90.18,C-3ZRLLL1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.1.202.13,C-HHW75D1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.100.82.32,C-5XSKH91.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.102.146.3,C-FWX1SL1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.219.18.7,C-73WHBP1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.227.146.49,C-1Z7YBP1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.234.19.72,C-GYF9XB1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.237.2.95,C-CKRN1J1.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.241.82.44,C-JD2K331.tdsb.on.ca,,6,us-west-2,,
,DNS Update Request,,true,30,0,dhcp.log,10.244.66.70,C-3NLWMN1.tdsb.on.ca,,6,us-west-2,,
