CacheCacheStatus,CacheReserveUsed,CacheResponseBytes,CacheResponseStatus,CacheTieredFill,ClientASN,ClientCountry,ClientDeviceType,ClientIP,ClientIPClass,ClientMTLSAuthCertFingerprint,ClientMTLSAuthStatus,ClientRegionCode,ClientRequestBytes,ClientRequestHost,ClientRequestMethod,ClientRequestPath,ClientRequestProtocol,ClientRequestReferer,ClientRequestScheme,ClientRequestSource,ClientRequestURI,ClientRequestUserAgent,ClientSSLCipher,ClientSSLProtocol,ClientSrcPort,ClientTCPRTTMs,ClientXRequestedWith,ContentScanObjResults,ContentScanObjTypes,EdgeCFConnectingO2O,EdgeColoCode,EdgeColoID,EdgeEndTimestamp,EdgePathingOp,EdgePathingSrc,EdgePathingStatus,EdgeRateLimitAction,EdgeRateLimitID,EdgeRequestHost,EdgeResponseBodyBytes,EdgeResponseBytes,EdgeResponseCompressionRatio,EdgeResponseContentType,EdgeResponseStatus,EdgeServerIP,EdgeStartTimestamp,EdgeTimeToFirstByteMs,FirewallMatchesActions,FirewallMatchesRuleIDs,FirewallMatchesSources,OriginDNSResponseTimeMs,OriginIP,OriginRequestHeaderSendDurationMs,OriginResponseBytes,OriginResponseDurationMs,OriginResponseHTTPExpires,OriginResponseHTTPLastModified,OriginResponseHeaderReceiveDurationMs,OriginResponseStatus,OriginResponseTime,OriginSSLProtocol,OriginTCPHandshakeDurationMs,OriginTLSHandshakeDurationMs,ParentRayID,RayID,SecurityLevel,SmartRouteColoID,UpperTierColoID,WAFAction,WAFAttackScore,WAFFlags,WAFMatchedVar,WAFProfile,WAFRCEAttackScore,WAFRuleID,WAFRuleMessage,WAFSQLiAttackScore,WAFXSSAttackScore,WorkerCPUTime,WorkerStatus,WorkerSubrequest,WorkerSubrequestCount,WorkerWallTimeUs,ZoneName,cloudflare,dataSource.category,dataSource.name,dataSource.vendor,message,session,severity,thread,timestamp
hGdfHnZ,DfZGV,2537,244,False,970001523870317610,us,hVGwVGY,10.0.0.4,noRecord,,GdwdGXd,OH,6262,sw.example.cloud:443,POST,/oauth2/v1/authorize,HTTP/1.1,https://www.awesomium.awesome,https,VGVifZZ,/api/v1/reviews,Apache-HttpClient/4.5.13 (Java/11.0.20.1),DHE-RSA-AES256-GCM-SHA384,TLSv1.3,21646,12,,[],[],DfZGV,YMV,114,2426-42-26V26:41:22G,XZ,HfZfG,df,,4,ns.example.com:443,2,1230,1,application/json,200,192.0.2.3,2426-42-26V26:41:24G,261,[GwnY],f54de0da-89e3-4f11-91de-3c7a7ad5e372,[KnfVXfZZlGGVGH],4,172.16.0.6,4,4,212,,,64,244,212444444,VhVp2.2,14,62,4,46f141211i164221,GKK,4,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/stats,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,3830,244,False,273750333259523741,us,hVGwVGY,10.0.0.3,noRecord,,GdwdGXd,OR,6214,ns.example.com:443,POST,/audit/logs/system,HTTP/1.1,https://www.intellisphere.smart,https,VGVifZZ,/api/v1/products,Apache-HttpClient/4.5.13 (Java/11.0.19),AES256-GCM-SHA384,TLSv1.3,22161,8,,[],[],DfZGV,Vei,161,2426-42-26V26:41:24G,XZ,HfZfG,df,,4,na.example.cloud:443,2,1231,1,application/json,200,203.0.113.8,2426-42-26V26:41:24G,216,[GwnY],d0a9512d-2a8c-4c4d-a4a0-9d867f5722e5,[KnfVXfZZlGGVGH],4,10.0.0.5,2,4,221,,,241,244,221444444,VhVp2.2,4,4,4,46f14122i44i6421,GKK,161,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/auth,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,2524,244,False,1061718373779981336,us,hVGwVGY,172.16.0.9,noRecord,,GdwdGXd,WA,6141,na.example.cloud:443,POST,/oauth2/v1/token,HTTP/1.1,https://www.ideapalooza.foundation,https,VGVifZZ,/api/v1/notifications,Apache-HttpClient/4.5.13 (Java/11.0.20.1),RC4-SHA,TLSv1.2,2122,6,,[],[],DfZGV,Vei,161,2426-42-26V26:41:24G,XZ,HfZfG,df,,4,sw.example.cloud:443,99,1361,0.75,application/json,200,198.51.100.1,2426-42-26V26:41:24G,244,[GwnY],0eaf3430-0ea6-48f4-9604-e0a2f07e5b6d,[KnfVXfZZlGGVGH],4,172.16.0.7,4,4,262,,,262,244,262444444,VhVp2.2,4,4,4,46f1412KKi2VVi61,GKK,4,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/stats,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,2375,244,False,1234567901234567877,us,hVGwVGY,192.0.2.2,noRecord,,GdwdGXd,WA,2241,sw.example.cloud:443,GET,/security/logs/authentication-failures,HTTP/1.1,https://www.ideapalooza.foundation,https,VGVifZZ,/api/v1/settings,Apache-HttpClient/4.5.13 (Java/11.0.20.1),AEAD-CHACHA20-POLY1305-SHA256,TLSv1.2,2122,6,,[],[],DfZGV,Vei,161,2426-42-26V26:41:24G,XZ,HfZfG,df,,4,na.acme.cloud:443,15,1164,1,,200,192.168.0.6,2426-42-26V26:41:24G,241,[GwnY],5b6359b4-7600-4b58-9c63-e06b23f9ab87,[KnfVXfZZlGGVGH],4,203.0.113.1,4,4,244,,,244,244,244444444,VhVp2.2,4,4,4,46f14122ihV2Vi61,GKK,4,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/users,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,2463,244,False,970001523870317610,us,hVGwVGY,192.0.2.1,noRecord,,GdwdGXd,RI,6226,ns.example.com:443,POST,/audit/logs/system,HTTP/1.1,https://www.flimflam.biz,https,VGVifZZ,/api/v1/orders,Apache-HttpClient/4.5.13 (Java/11.0.20.1),ECDHE-RSA-AES128-GCM-SHA256,TLSv1.3,12122,8,,[],[],DfZGV,eDM,146,2426-42-26V26:41:24G,XZ,HfZfG,df,,4,sw.example.cloud:443,2,1231,1,application/json,200,192.168.0.6,2426-42-26V26:41:24G,66,[GwnY],ea78a2e2-6901-49eb-9f8c-f6db42e835f8,[KnfVXfZZlGGVGH],4,192.0.2.3,2,4,11,,,16,244,11444444,VhVp2.2,4,4,4,46f141224i64Z1VV,GKK,4,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/notifications,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,2548,244,False,1234567901234567877,au,hVGwVGY,192.168.0.6,noRecord,,GdwdGXd,NSW,24146,sw.example.cloud:443,POST,/oauth2/v1/introspect,HTTP/1.1,https://www.quantalin.analytics,https,VGVifZZ,/api/v1/reviews,Apache-HttpClient/4.5.13 (Java/11.0.20.1),DHE-RSA-AES256-GCM-SHA384,TLSv1.2,16111,3,,[],[],DfZGV,VwV,612,2426-42-26V26:41:24G,XZ,HfZfG,df,,4,ns.example.com:443,113,1376,0.86,application/json,200,10.0.0.9,2426-42-26V26:41:24G,266,[GwnY],0c8a1a13-61a1-4fb2-aa4a-c5fbaa5c06ae,[KnfVXfZZlGGVGH],4,172.16.0.3,4,4,211,,,211,244,211444444,VhVp2.2,4,4,4,46f1412KVi46f11Z,GKK,4,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/categories,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,2545,244,False,1061718373779981336,au,hVGwVGY,192.0.2.2,noRecord,,GdwdGXd,NSW,6212,na.acme.cloud:443,POST,/security/logs/authorization,HTTP/1.1,https://www.imaginariumlabs.io,https,VGVifZZ,/api/v1/notifications,Apache-HttpClient/4.5.13 (Java/11.0.20.1),AES256-GCM-SHA384,TLSv1.2,16111,3,,[],[],DfZGV,VwV,612,2426-42-26V26:41:24G,XZ,HfZfG,df,,4,ns.example.com:443,113,1376,0.86,application/json,200,198.51.100.6,2426-42-26V26:41:24G,12,[GwnY],0c8a1a13-61a1-4fb2-aa4a-c5fbaa5c06ae,[KnfVXfZZlGGVGH],4,192.168.0.3,4,4,44,,,44,244,44444444,VhVp2.2,4,4,4,46f141214ZVff11Z,GKK,4,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/auth,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,3867,244,False,957826589073152541,us,hVGwVGY,198.51.100.8,noRecord,,GdwdGXd,OR,6116,na.acme.cloud:443,POST,/security/logs/authentication,HTTP/1.1,https://www.quantalin.analytics,https,VGVifZZ,/api/v1/auth,Apache-HttpClient/4.5.13 (Java/11.0.20.1),AES256-GCM-SHA384,TLSv1.2,6424,7,,[],[],DfZGV,hiV,42,2426-42-26V26:41:24G,XZ,HfZfG,df,,4,na.acme.cloud:443,99,1362,0.75,application/json,200,203.0.113.2,2426-42-26V26:41:24G,224,[GwnY],1b20ecab-2b0a-442c-9b79-478cfb1df6e9,[KnfVXfZZlGGVGH],4,203.0.113.3,4,4,224,,,12,244,224444444,VhVp2.2,4,4,4,46f1412K4i144fh1,GKK,112,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/users,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,2518,244,False,410370370370370359,us,hVGwVGY,203.0.113.5,noRecord,,GdwdGXd,OR,1641,ns.example.com:443,POST,/security/logs/authentication-failures,HTTP/1.1,https://www.innovoid.space,https,VGVifZZ,/api/v1/users,Apache-HttpClient/4.5.13 (Java/11.0.20.1),RC4-SHA,TLSv1.2,1216,7,,[],[],DfZGV,hiV,42,2426-42-26V26:41:24G,XZ,HfZfG,df,,4,ns.example.com:443,99,1362,0.75,application/json,200,192.168.0.6,2426-42-26V26:41:24G,246,[GwnY],cc17f250-7e74-4030-b965-e731d84396db,[KnfVXfZZlGGVGH],4,10.0.0.1,4,4,14,,,14,244,14444444,VhVp2.2,4,4,4,46f14122VKVf4fh1,GKK,4,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/notifications,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,2520,244,False,151587301936602688,us,hVGwVGY,198.51.100.9,noRecord,,GdwdGXd,OR,1614,na.acme.cloud:443,POST,/security/logs/authentication-failures,HTTP/1.1,https://www.synaptogen.synapse,https,VGVifZZ,/api/v1/users,Apache-HttpClient/4.5.13 (Java/11.0.20.1),CHACHA20-POLY1305-SHA256,TLSv1.2,24424,7,,[],[],DfZGV,hiV,42,2426-42-26V26:41:24G,XZ,HfZfG,df,,4,ns.example.com:443,99,1362,0.75,application/json,200,1.1.1.1,2426-42-26V26:41:24G,241,[GwnY],d22f6f8c-2a34-4fc2-9a08-17f442e3d86d,[KnfVXfZZlGGVGH],4,172.16.0.6,4,4,11,,,11,244,11444444,VhVp2.2,4,4,4,46f1412114614fh1,GKK,4,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/categories,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,2520,244,False,136388888888888853,us,hVGwVGY,8.8.8.8,noRecord,,GdwdGXd,OR,1614,ns.example.com:443,POST,/security/logs/authentication,HTTP/1.1,https://www.imaginariumlabs.io,https,VGVifZZ,/api/v1/stats,Apache-HttpClient/4.5.13 (Java/11.0.20.1),ECDHE-RSA-AES128-GCM-SHA256,TLSv1.2,24144,7,,[],[],DfZGV,hiV,42,2426-42-26V26:41:24G,XZ,HfZfG,df,,4,na.acme.cloud:443,99,1362,0.75,application/json,200,198.51.100.8,2426-42-26V26:41:24G,244,[GwnY],5b6359b4-7600-4b58-9c63-e06b23f9ab87,[KnfVXfZZlGGVGH],4,198.51.100.8,4,4,242,,,242,244,242444444,VhVp2.2,4,4,4,46f14121646h4fh1,GKK,4,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/orders,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,3867,244,False,1092592592592592452,us,hVGwVGY,192.168.0.3,noRecord,,GdwdGXd,OR,1614,sw.example.cloud:443,POST,/audit/logs/system,HTTP/1.1,https://www.ideapalooza.foundation,https,VGVifZZ,/api/v1/notifications,Apache-HttpClient/4.5.13 (Java/11.0.20.1),AES256-GCM-SHA384,TLSv1.2,24424,7,,[],[],DfZGV,hiV,42,2426-42-26V26:41:24G,XZ,HfZfG,df,,4,na.example.cloud:443,99,1362,0.75,application/json,200,203.0.113.4,2426-42-26V26:41:24G,11,[GwnY],18754c7e-3b8b-49c7-9f0b-1b9c1d1c34eb,[KnfVXfZZlGGVGH],4,198.51.100.5,4,4,41,,,21,244,41444444,VhVp2.2,4,4,4,46f14126f1Kh4fh1,GKK,112,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/orders,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,3866,244,False,136388888888888853,us,hVGwVGY,192.0.2.8,noRecord,,GdwdGXd,OR,1642,sw.example.cloud:443,POST,/audit/logs/system,HTTP/1.1,https://www.quantalin.analytics,https,VGVifZZ,/api/v1/notifications,Apache-HttpClient/4.5.13 (Java/11.0.20.1),RC4-SHA,TLSv1.2,14662,7,,[],[],DfZGV,hiV,42,2426-42-26V26:41:24G,XZ,HfZfG,df,,4,na.example.cloud:443,99,1362,0.75,application/json,200,198.51.100.9,2426-42-26V26:41:24G,461,[GwnY],63547fc9-049d-4e7e-8b3f-68e5b18a0e44,[KnfVXfZZlGGVGH],4,198.51.100.4,4,4,411,,,444,244,411444444,VhVp2.2,4,4,4,46f141241Z114fh1,GKK,112,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/categories,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,3866,244,False,1229878549335981762,us,hVGwVGY,192.0.2.9,noRecord,,GdwdGXd,OR,1624,sw.example.cloud:443,POST,/audit/logs/access,HTTP/1.1,https://www.synaptogen.synapse,https,VGVifZZ,/api/v1/reviews,Apache-HttpClient/4.5.13 (Java/11.0.20.1),AES256-SHA256,TLSv1.2,14662,7,,[],[],DfZGV,hiV,42,2426-42-26V26:41:22G,XZ,HfZfG,df,,4,ns.example.com:443,99,1362,0.75,application/json,200,198.51.100.5,2426-42-26V26:41:24G,246,[GwnY],f54de0da-89e3-4f11-91de-3c7a7ad5e372,[KnfVXfZZlGGVGH],4,203.0.113.2,4,4,244,,,262,244,244444444,VhVp2.2,4,4,4,46f14121ii144fh1,GKK,112,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/auth,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,2520,244,False,136688889887888772,us,hVGwVGY,10.0.0.5,noRecord,,GdwdGXd,OR,6642,na.example.cloud:443,POST,/oauth2/v1/token,HTTP/1.1,https://www.awesomium.awesome,https,VGVifZZ,/api/v1/metadata,Apache-HttpClient/4.5.13 (Java/11.0.20.1),ECDHE-RSA-AES128-GCM-SHA256,TLSv1.2,6424,7,,[],[],DfZGV,hiV,42,2426-42-26V26:41:22G,XZ,HfZfG,df,,4,sw.example.cloud:443,99,1362,0.75,application/json,200,198.51.100.3,2426-42-26V26:41:24G,141,[GwnY],8c13d7a2-cf6a-417c-af0a-4c3c7e6e0d42,[KnfVXfZZlGGVGH],4,203.0.113.1,4,4,216,,,211,244,216444444,VhVp2.2,4,4,4,46f141214i464fh1,GKK,4,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/orders,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,3869,244,False,1218395085905671888,us,hVGwVGY,192.0.2.1,noRecord,,GdwdGXd,OR,1621,sw.example.cloud:443,POST,/audit/logs/network,HTTP/1.1,https://www.intellisphere.smart,https,VGVifZZ,/api/v1/reviews,Apache-HttpClient/4.5.13 (Java/11.0.20.1),AES256-GCM-SHA384,TLSv1.2,1216,7,,[],[],DfZGV,hiV,42,2426-42-26V26:41:22G,XZ,HfZfG,df,,4,sw.example.cloud:443,99,1362,0.75,application/json,200,127.0.0.1,2426-42-26V26:41:24G,211,[GwnY],3c0cbad3-951a-45cf-b4b3-1b7781b45b46,[KnfVXfZZlGGVGH],4,192.168.0.1,4,4,212,,,226,244,212444444,VhVp2.2,4,4,4,46f141211ffh4fh1,GKK,112,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/reviews,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,2524,244,False,1218395085905671888,us,hVGwVGY,192.168.0.9,noRecord,,GdwdGXd,OR,6224,na.acme.cloud:443,POST,/oauth2/v1/token,HTTP/1.1,https://www.awesomium.awesome,https,VGVifZZ,/api/v1/metadata,Apache-HttpClient/4.5.13 (Java/11.0.20.1),RC4-SHA,TLSv1.2,61146,9,,[],[],DfZGV,Vei,162,2426-42-26V26:41:24G,XZ,HfZfG,df,,4,sw.example.cloud:443,99,1362,0.75,application/json,200,203.0.113.9,2426-42-26V26:41:24G,241,[GwnY],18754c7e-3b8b-49c7-9f0b-1b9c1d1c34eb,[KnfVXfZZlGGVGH],4,172.16.0.4,4,4,216,,,264,244,216444444,VhVp2.2,4,4,4,46f1412Kff41Z1f4,GKK,4,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/reviews,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,2526,244,False,273750333259523741,us,hVGwVGY,203.0.113.6,noRecord,,GdwdGXd,OR,1114,na.example.cloud:443,POST,/audit/logs/access,HTTP/1.1,https://www.flimflam.biz,https,VGVifZZ,/api/v1/products,Apache-HttpClient/4.5.13 (Java/11.0.20.1),CHACHA20-POLY1305-SHA256,TLSv1.2,11424,10,,[],[],DfZGV,Vei,162,2426-42-26V26:41:24G,XZ,HfZfG,df,,4,ns.example.com:443,99,1362,0.75,application/json,200,203.0.113.6,2426-42-26V26:41:24G,244,[GwnY],d1cc93b4-5d01-48c2-8309-903c8f1accc2,[KnfVXfZZlGGVGH],4,203.0.113.0,4,4,211,,,211,244,211444444,VhVp2.2,4,4,4,46f141221V11Z1f4,GKK,4,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/products,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,2525,244,False,273750333259523741,us,hVGwVGY,198.51.100.8,noRecord,,GdwdGXd,OR,1111,ns.example.com:443,POST,/audit/logs/access,HTTP/1.1,https://www.flimflam.biz,https,VGVifZZ,/api/v1/categories,Apache-HttpClient/4.5.13 (Java/11.0.20.1),ECDHE-RSA-DES-CBC3-SHA,TLSv1.2,61146,9,,[],[],DfZGV,Vei,162,2426-42-26V26:41:22G,XZ,HfZfG,df,,4,sw.example.cloud:443,99,1362,0.75,application/json,200,192.168.0.9,2426-42-26V26:41:24G,221,[GwnY],d0a9512d-2a8c-4c4d-a4a0-9d867f5722e5,[KnfVXfZZlGGVGH],4,192.168.0.7,4,4,221,,,221,244,221444444,VhVp2.2,4,4,4,46f141216i42Z1f4,GKK,4,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/auth,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,2488,244,False,1515873019366026880,us,hVGwVGY,172.16.0.8,noRecord,,GdwdGXd,,6266,ns.example.com:443,POST,/security/logs/authentication,HTTP/1.1,https://www.disruptionista.rebel,https,VGVifZZ,/api/v1/reviews,Apache-HttpClient/4.5.13 (Java/11.0.20.1),AEAD-CHACHA20-POLY1305-SHA256,TLSv1.3,16116,1,,[],[],DfZGV,KiV,26,2426-42-26V26:41:24G,XZ,HfZfG,df,,4,na.example.cloud:443,2,1231,1,application/json,200,203.0.113.7,2426-42-26V26:41:24G,11,[GwnY],7cfa9ac2-6e0e-4f7b-aa55-ff833204ea03,[KnfVXfZZlGGVGH],4,10.0.0.7,4,4,64,,,64,244,64444444,VhVp2.2,4,4,4,46f1412211Vh1421,GKK,4,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/notifications,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,3949,244,False,683065370766154306,us,hVGwVGY,203.0.113.6,noRecord,,GdwdGXd,OH,2144,sw.example.cloud:443,GET,/security/logs/authorization,HTTP/1.1,https://www.disruptionista.rebel,https,VGVifZZ,/api/v1/auth,Apache-HttpClient/4.5.13 (Java/11.0.19),ECDHE-RSA-AES128-GCM-SHA256,TLSv1.2,26644,11,,[],[],DfZGV,YMV,614,2426-42-26V26:41:24G,XZ,HfZfG,df,,4,na.example.cloud:443,111,1374,1.43,application/json,200,192.168.0.9,2426-42-26V26:41:24G,214,[GwnY],d0a9512d-2a8c-4c4d-a4a0-9d867f5722e5,[KnfVXfZZlGGVGH],4,192.168.0.2,4,4,221,,,242,244,221444444,VhVp2.2,4,4,4,46f141266i6i2261,GKK,112,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/notifications,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,3871,244,False,273750333259523741,us,hVGwVGY,172.16.0.9,noRecord,,GdwdGXd,NC,2111,na.acme.cloud:443,POST,/security/logs/intrusion-detection,HTTP/1.1,https://www.imaginariumlabs.io,https,VGVifZZ,/api/v1/users,Apache-HttpClient/4.5.13 (Java/11.0.20.1),ECDHE-RSA-AES128-GCM-SHA256,TLSv1.3,22211,9,,[],[],DfZGV,YMV,614,2426-42-26V26:41:24G,XZ,HfZfG,df,,4,ns.example.com:443,20,1251,1,application/json,200,192.168.1.1,2426-42-26V26:41:24G,12,[GwnY],3c0cbad3-951a-45cf-b4b3-1b7781b45b46,[KnfVXfZZlGGVGH],2,10.0.0.4,4,4,61,,,21,244,61444444,VhVp2.2,4,4,4,46f141261i1Z2214,GKK,111,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/reviews,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,3849,244,False,955555555555555571,us,hVGwVGY,198.51.100.4,unknown,,GdwdGXd,WA,2421,ns.example.com:443,POST,/oauth2/v1/token,HTTP/1.1,https://www.synaptogen.synapse,https,VGVifZZ,/api/v1/users,Apache-HttpClient/4.5.13 (Java/11.0.20.1),ECDHE-RSA-DES-CBC3-SHA,TLSv1.3,22166,77,,[],[],DfZGV,Vei,24,2426-42-26V26:41:24G,XZ,HfZfG,GdwdGXd,,4,na.acme.cloud:443,17,1248,1,application/json,200,192.0.2.4,2426-42-26V26:41:24G,14,[GwnY],e4d542e8-b6d3-4a33-9a78-376406d188b8,[KnfVXfZZlGGVGH],4,192.168.1.1,4,4,41,,,26,244,41444444,VhVp2.2,4,4,4,46f141224i4i14h6,GKK,111,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/stats,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,3932,244,False,1515873019366026880,us,hVGwVGY,203.0.113.3,noRecord,,GdwdGXd,,1111,sw.example.cloud:443,GET,/audit/logs/system,HTTP/1.1,https://www.disruptionista.rebel,https,VGVifZZ,/api/v1/auth,python-requests/2.31.0,AEAD-CHACHA20-POLY1305-SHA256,TLSv1.3,11114,2,,[],[],DfZGV,VDD,126,2426-42-26V26:41:24G,XZ,HfZfG,df,,4,ns.example.com:443,1426,2678,0,application/json,200,10.0.0.6,2426-42-26V26:41:24G,66,"[GwnY, GwnY]",d0a9512d-2a8c-4c4d-a4a0-9d867f5722e5,"[KnfVXfZZlGGVGH, KnfVXfZZlGGVGH]",4,192.168.0.9,4,4,64,,,64,244,64444444,VhVp2.2,4,4,4,46f141226Z216i1Z,GKK,4,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/metadata,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,3764,244,False,955555555555555571,us,hVGwVGY,172.16.0.1,noRecord,,GdwdGXd,OH,2612,na.example.cloud:443,PUT,/oauth2/v1/introspect,HTTP/1.1,https://www.synaptogen.synapse,https,VGVifZZ,/api/v1/notifications,Apache-HttpClient/4.5.13 (Java/11.0.19),DHE-RSA-AES256-GCM-SHA384,TLSv1.2,4424,11,,[],[],DfZGV,YMV,114,2426-42-26V26:41:24G,XZ,HfZfG,df,,4,na.acme.cloud:443,0,1188,1,application/json,200,127.0.0.1,2426-42-26V26:41:24G,16,[GwnY],f073c7e0-8646-4f9a-90a2-1f02c051b289,[KnfVXfZZlGGVGH],4,203.0.113.0,4,4,14,,,16,244,14444444,VhVp2.2,4,4,4,46f141214Z412Z66,GKK,111,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/settings,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
hGdfHnZ,DfZGV,5288,244,False,151587301936602688,us,hVGwVGY,203.0.113.7,noRecord,,GdwdGXd,MN,1122,na.example.cloud:443,GET,/audit/logs/system,HTTP/1.1,https://www.imaginariumlabs.io,https,VGVifZZ,/api/v1/notifications,python-requests/2.31.0,DHE-RSA-CHACHA20-POLY1305,TLSv1.3,11121,1,,[],[],DfZGV,MVh,12,2426-42-26V26:41:24G,XZ,HfZfG,df,,4,sw.example.cloud:443,1398,2649,0,application/json,200,198.51.100.9,2426-42-26V26:41:24G,12,[GwnY],a8a5bc3c-1a16-47a1-9c0d-91c96b94af1d,[KnfVXfZZlGGVGH],4,172.16.0.3,4,4,64,,,26,244,64444444,VhVp2.2,4,4,4,46f1412KKZh1Z661,GKK,111,4,GdwdGXd,4,4,,GdwdGXd,4,,,4,4,4,GdwdGXd,DfZGV,4,4,/api/v1/auth,VfGV,security,Cloudflare,Cloudflare,-,log_session_6713275230968868244,3,default,1706112430000000000
