Action,Application,Bytes,Bytes_Received,Bytes_Sent,Category,Content-Threat_Type,Destination_IP,Destination_Port,Destination_User,Destination_Zone,Direction,Elapsed_Time,Flags,Inbound_Interface,Log_Action,NAT_Destination_IP,NAT_Destination_Port,NAT_Source_IP,NAT_Source_Port,Outbound_Interface,Packets,Protocol,Session_ID,Source_IP,Source_User,Source_Port,Source_Zone,Traffic,Rule_Name
allow,http-proxy,190006,190006,190006,web-advertisements,,172.21.4.170,8080,,VAdmin-ITConn,,4,0x4,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,237,tcp,68307,172.21.22.130,,2444,VAdmin-Building,true,Admin_Inbound
allow,http-proxy,8060,8060,8060,web-advertisements,,172.17.1.250,8080,,FWeth1-2_Zone,,1,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,15,tcp,97973,172.24.16.201,,1058,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,6485,6485,6485,business-and-economy,,172.17.1.250,8080,,FWeth1-2_Zone,,1,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,15,tcp,91144,172.24.16.203,,1064,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,6744,6744,6744,business-and-economy,,172.21.4.140,8080,,VAdmin-ITConn,,1,0x4,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,18,tcp,97343,172.21.22.115,,1820,VAdmin-Building,true,Admin_Inbound
allow,http-proxy,8383,8383,8383,web-advertisements,,172.21.4.140,8080,,VPlant-ITConn,,1,0x4,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,19,tcp,109765,172.21.33.153,,2573,VPlant-Building,true,Plant Inbound
allow,http-proxy,2153,2153,2153,search-engines,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,9,tcp,89956,172.24.16.203,,1069,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,rtmpt,5201,5201,5201,unknown,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,13,tcp,102185,172.24.16.201,,1071,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,2452,2452,2452,search-engines,,172.21.4.140,8080,,VPlant-ITConn,,0,0x4,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,13,tcp,90854,172.21.32.148,,2006,VPlant-Building,true,Plant Inbound
allow,rtmpt,5201,5201,5201,unknown,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,13,tcp,105094,172.24.16.201,,1074,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,ntp,2950,2950,2950,any,,192.168.121.102,32439,,FWeth1-2_Zone,,0,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,33,udp,101107,172.21.1.121,,123,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,ntp,2790,2790,2790,any,,192.168.121.102,32439,,CoreEth1-2_Zone,,0,0x0,ethernet1/2,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/1,31,udp,91560,172.21.1.121,,123,FWeth1-2_Zone,true,FWtoCore_Policy
allow,dns,273,273,273,any,,172.21.1.211,53,,VPlant-ITConn,,0,0x0,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,2,udp,87477,172.21.31.129,,58732,VPlant-Building,true,Plant Inbound
allow,dns,276,276,276,any,,172.21.1.211,53,,VPlant-ITConn,,0,0x0,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,2,udp,100897,172.21.31.129,,65003,VPlant-Building,true,Plant Inbound
allow,http-proxy,4075,4075,4075,web-advertisements,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,12,tcp,86059,172.24.16.201,,1068,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,6945,6945,6945,business-and-economy,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,12,tcp,91709,172.24.16.203,,1071,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,7256,7256,7256,business-and-economy,,172.21.4.140,8080,,VPlant-ITConn,,0,0x4,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,16,tcp,96901,172.21.32.135,,3371,VPlant-Building,true,Plant Inbound
allow,http-proxy,1482,1482,1482,web-advertisements,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,9,tcp,107344,172.24.16.201,,1081,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,1717,1717,1717,web-advertisements,,172.21.4.140,8080,,VPlant-ITConn,,0,0x4,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,12,tcp,69969,172.21.32.135,,3372,VPlant-Building,true,Plant Inbound
allow,http-proxy,1572,1572,1572,computer-and-internet-info,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,9,tcp,94363,172.24.16.203,,1072,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,1813,1813,1813,computer-and-internet-info,,172.21.4.140,8080,,VPlant-ITConn,,0,0x4,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,12,tcp,119341,172.21.32.135,,3373,VPlant-Building,true,Plant Inbound
allow,web-browsing,1771,1771,1771,unknown,,172.24.16.102,8014,,VAdmin-ITConn,,0,0x0,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,11,tcp,77018,172.21.23.213,,1613,VAdmin-Building,true,Admin_Inbound
allow,http-proxy,2170,2170,2170,computer-and-internet-info,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,9,tcp,78774,172.24.16.201,,1083,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,2405,2405,2405,computer-and-internet-info,,172.21.4.140,8080,,VPlant-ITConn,,0,0x4,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,12,tcp,83536,172.21.32.135,,3374,VPlant-Building,true,Plant Inbound
allow,snmp,3373,3373,3373,any,,10.133.68.96,161,,FWeth1-2_Zone,,3,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,114877,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3369,3369,3369,any,,10.133.69.109,161,,FWeth1-2_Zone,,3,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,98417,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,dns,460,460,460,any,,172.17.1.252,53,,FWeth1-2_Zone,,3,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,4,udp,108992,172.21.1.211,horry\jfoxworth,59900,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3359,3359,3359,any,,10.134.65.193,161,,FWeth1-2_Zone,,3,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,83473,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3373,3373,3373,any,,10.133.3.199,161,,FWeth1-2_Zone,,3,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,100837,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3370,3370,3370,any,,10.134.69.187,161,,FWeth1-2_Zone,,3,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,83644,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3359,3359,3359,any,,10.134.89.230,161,,FWeth1-2_Zone,,3,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,100870,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3364,3364,3364,any,,10.134.64.245,161,,FWeth1-2_Zone,,3,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,101717,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3361,3361,3361,any,,10.134.89.83,161,,FWeth1-2_Zone,,3,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,92802,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3358,3358,3358,any,,10.133.2.193,161,,FWeth1-2_Zone,,3,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,102492,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3367,3367,3367,any,,10.133.66.224,161,,FWeth1-2_Zone,,3,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,107186,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3359,3359,3359,any,,10.133.13.181,161,,FWeth1-2_Zone,,3,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,44362,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3372,3372,3372,any,,10.134.90.82,161,,FWeth1-2_Zone,,3,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,93824,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3358,3358,3358,any,,10.133.130.175,161,,FWeth1-2_Zone,,3,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,96809,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3362,3362,3362,any,,10.134.68.18,161,,FWeth1-2_Zone,,3,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,91134,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3380,3380,3380,any,,10.134.71.201,161,,FWeth1-2_Zone,,3,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,107077,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3365,3365,3365,any,,10.133.5.46,161,,FWeth1-2_Zone,,3,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,105366,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3367,3367,3367,any,,10.133.67.73,161,,FWeth1-2_Zone,,3,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,98945,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3323,3323,3323,any,,10.133.11.59,161,,FWeth1-2_Zone,,3,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,105450,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3362,3362,3362,any,,10.133.99.99,161,,FWeth1-2_Zone,,3,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,108687,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3366,3366,3366,any,,10.133.2.178,161,,FWeth1-2_Zone,,3,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,111265,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3365,3365,3365,any,,10.134.131.56,161,,FWeth1-2_Zone,,3,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,92325,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3356,3356,3356,any,,10.133.98.235,161,,FWeth1-2_Zone,,3,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,96696,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3360,3360,3360,any,,10.134.12.33,161,,FWeth1-2_Zone,,4,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,98291,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3366,3366,3366,any,,10.134.86.170,161,,FWeth1-2_Zone,,4,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,74397,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3367,3367,3367,any,,10.134.70.30,161,,FWeth1-2_Zone,,4,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,88164,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3332,3332,3332,any,,10.134.84.88,161,,FWeth1-2_Zone,,3,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,106398,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,5214,5214,5214,business-and-economy,,172.21.4.140,8080,,VPlant-ITConn,,0,0x4,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,16,tcp,115728,172.21.32.135,,3380,VPlant-Building,true,Plant Inbound
allow,ssl,5736,5736,5736,business-and-economy,,172.21.4.140,8080,,VAdmin-ITConn,,12,0x0,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,26,tcp,63810,172.21.22.171,,1275,VAdmin-Building,true,Admin_Inbound
allow,rtmpt,1145,1145,1145,unknown,,172.21.4.140,8080,,VAdmin-ITConn,,1,0x4,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,13,tcp,80688,172.21.23.210,,3642,VAdmin-Building,true,Admin_Inbound
allow,http-proxy,2453,2453,2453,shopping,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,10,tcp,74314,172.24.16.203,,1082,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,rtmpt,5420,5420,5420,unknown,,172.21.4.140,8080,,VAdmin-ITConn,,1,0x4,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,16,tcp,115230,172.21.23.238,,2723,VAdmin-Building,true,Admin_Inbound
allow,rtmpt,1053,1053,1053,unknown,,172.17.1.250,8080,,FWeth1-2_Zone,,1,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,12,tcp,100054,172.24.16.203,,1070,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,15283,15283,15283,business-and-economy,,172.17.1.250,8080,,FWeth1-2_Zone,,2,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,23,tcp,84799,172.24.16.201,,1062,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,rtmpt,5201,5201,5201,unknown,,172.17.1.250,8080,,FWeth1-2_Zone,,1,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,13,tcp,89278,172.24.16.201,,1085,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,4843,4843,4843,business-and-economy,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,11,tcp,95395,172.24.16.201,,1088,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,2133,2133,2133,business-and-economy,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,9,tcp,90251,172.24.16.203,,1081,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,96970,96970,96970,business-and-economy,,172.21.4.170,8080,,VAdmin-ITConn,,3,0x4,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,137,tcp,75393,172.21.22.130,,2447,VAdmin-Building,true,Admin_Inbound
allow,http-proxy,3287,3287,3287,business-and-economy,,172.17.1.250,8080,,FWeth1-2_Zone,,1,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,11,tcp,25945,172.24.16.203,,1079,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,1735,1735,1735,business-and-economy,,172.21.4.140,8080,,VPlant-ITConn,,1,0x4,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,13,tcp,94226,172.21.32.135,,3377,VPlant-Building,true,Plant Inbound
allow,google-analytics,1394,1394,1394,computer-and-internet-info,,172.21.4.140,8080,,VPlant-ITConn,,1,0x4,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,12,tcp,101508,172.21.32.135,,3378,VPlant-Building,true,Plant Inbound
allow,google-analytics,1153,1153,1153,computer-and-internet-info,,172.17.1.250,8080,,FWeth1-2_Zone,,1,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,9,tcp,51032,172.24.16.201,,1087,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,1436,1436,1436,business-and-economy,,172.17.1.250,8080,,FWeth1-2_Zone,,1,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,9,tcp,90367,172.24.16.203,,1080,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,dns,276,276,276,any,,172.21.1.211,53,,VPlant-ITConn,,0,0x0,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,2,udp,106817,172.21.31.129,,64992,VPlant-Building,true,Plant Inbound
allow,dns,273,273,273,any,,172.21.1.211,53,,VPlant-ITConn,,0,0x0,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,2,udp,96065,172.21.31.129,,53500,VPlant-Building,true,Plant Inbound
allow,dns,208,208,208,any,,172.17.1.252,53,,FWeth1-2_Zone,,0,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,2,udp,101183,172.21.1.211,horry\jfoxworth,62359,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,dns,451,451,451,any,,172.17.1.252,53,,FWeth1-2_Zone,,0,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,2,udp,105305,172.21.1.211,horry\jfoxworth,57439,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,dns,248,248,248,any,,172.17.1.253,53,,FWeth1-2_Zone,,0,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,2,udp,51349,172.21.1.212,horry\jfoxworth,61428,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,dns,276,276,276,any,,172.21.1.211,53,,VPlant-ITConn,,0,0x0,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,2,udp,238471,172.21.31.129,,60906,VPlant-Building,true,Plant Inbound
allow,dns,321,321,321,any,,172.17.1.252,53,,FWeth1-2_Zone,,0,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,2,udp,102868,172.21.1.211,horry\jfoxworth,56659,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,dns,273,273,273,any,,172.21.1.211,53,,VPlant-ITConn,,0,0x0,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,2,udp,88551,172.21.31.129,,53521,VPlant-Building,true,Plant Inbound
allow,snmp,3334,3334,3334,any,,10.134.85.158,161,,FWeth1-2_Zone,,3,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,96573,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3326,3326,3326,any,,10.134.85.204,161,,FWeth1-2_Zone,,3,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,86611,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3360,3360,3360,any,,10.134.89.73,161,,FWeth1-2_Zone,,3,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,103240,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3351,3351,3351,any,,10.134.67.206,161,,FWeth1-2_Zone,,3,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,101497,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3364,3364,3364,any,,10.134.89.54,161,,FWeth1-2_Zone,,3,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,100163,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3355,3355,3355,any,,10.133.136.34,161,,FWeth1-2_Zone,,3,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,97787,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3361,3361,3361,any,,10.133.197.6,161,,FWeth1-2_Zone,,3,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,92557,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3361,3361,3361,any,,10.134.131.41,161,,FWeth1-2_Zone,,3,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,81077,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3363,3363,3363,any,,10.133.67.101,161,,FWeth1-2_Zone,,3,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,102753,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3367,3367,3367,any,,10.133.99.68,161,,FWeth1-2_Zone,,3,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,95491,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3366,3366,3366,any,,10.133.129.7,161,,FWeth1-2_Zone,,3,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,97111,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,3361,3361,3361,any,,10.133.66.198,161,,FWeth1-2_Zone,,3,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,22,udp,106038,172.21.221.122,horry\csmith,2339,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,506,506,506,any,,172.21.34.61,161,,VPlant-Building,,19,0x0,ethernet1/13,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/17,4,udp,105670,172.21.4.227,,1053,VPlant-ITConn,true,Plant Outbound
alert,web-browsing,"""images.intellitxt.com/ast/js/vm/jslib/fx_10693.js""",web-advertisements,(9999),0003C102241,,172.17.1.250,8080,,FWeth1-2_Zone,,2015/12/15 12:09:26,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,informational,tcp,105358,172.24.16.203,,1814,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,ping,1824,1824,1824,any,,10.133.65.31,0,,VAdmin-ITConn,,0,0x0,ethernet1/18,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/14,24,icmp,103332,172.21.22.198,,0,VAdmin-Building,true,Admin_Inbound
allow,dns,388,388,388,any,,172.17.1.252,53,,FWeth1-2_Zone,,0,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,2,udp,82718,172.21.1.211,horry\jfoxworth,50182,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,dns,273,273,273,any,,172.21.1.211,53,,VPlant-ITConn,,0,0x0,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,2,udp,91724,172.21.31.129,,54902,VPlant-Building,true,Plant Inbound
allow,dns,276,276,276,any,,172.21.1.211,53,,VPlant-ITConn,,0,0x0,ethernet1/17,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/13,2,udp,88331,172.21.31.129,,64993,VPlant-Building,true,Plant Inbound
allow,dns,285,285,285,any,,172.17.1.252,53,,FWeth1-2_Zone,,0,0x0,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,2,udp,102426,172.21.1.211,horry\jfoxworth,55504,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,snmp,253,253,253,any,,172.21.34.62,161,,VPlant-Building,,0,0x0,ethernet1/13,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/17,2,udp,95066,172.21.4.227,,1053,VPlant-ITConn,true,Plant Outbound
allow,snmp,253,253,253,any,,172.21.22.65,161,,VAdmin-Building,,0,0x0,ethernet1/14,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/18,2,udp,92452,172.21.4.227,,1053,VAdmin-ITConn,true,Admin_Outbound
allow,http-proxy,1803,1803,1803,web-advertisements,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,9,tcp,93116,172.24.16.203,,1096,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,rtmpt,5201,5201,5201,unknown,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,13,tcp,93572,172.24.16.201,,1093,CoreEth1-2_Zone,true,CoreToFW_Policy
allow,http-proxy,2710,2710,2710,web-advertisements,,172.17.1.250,8080,,FWeth1-2_Zone,,0,0x4,ethernet1/1,Syslog,0.0.0.0,0,0.0.0.0,0,ethernet1/2,9,tcp,103566,172.24.16.203,,1097,CoreEth1-2_Zone,true,CoreToFW_Policy
